id,name,description,is_closed,members_count,contacts
135945130,Продажа техники apple в Омске,"Всем доброго времени суток, хочу представить вам магазин который занимается продажей продукции Apple и самых крутых гироскутеров Smart Balance от 6.5 до 10.5 в Омске по самым выгодным ценам!
Режим работы: с 10 до 20 часов без выходных и перерывов на обед 📌
Только у нас: 
Все модели и цвета в наличии!
Лучшая цена в городе!
Товарный чек!
Гарантия!
Кредит!
Обмен старого айфона на новый!
Полный комплект!
Скидки и подарки для наших клиентов!
Пишите, звоните, приезжайте!! Успейте порадовать себя и своих близких!
Гарантия 6 месяцев!!!
iPhone 4s от 6.000
iPhone 5 от 9.500
iPhone 5S от 10.500
iPhone 6 от 14.000
iPhone 6s от 20.000
iPhone 6s Plus от 23.000
iPhone 7 оригинал от 43.000 официальная гарантия со дня покупки 365 дней 
iPhone 7 plus от 51.000 официальная гарантия со дня покупки 365 дней 
По всем вопросам обращайтесь по телефону или в лс",0,78,+7-961-880-27-93
204995048,Brawl stars,"«FLOra ОПТ» — свежие цветы в розницу по оптовым ценам!
- 28 магазинов в 2х городах России;
- интернет-магазин;
- акции в магазинах:
10 роз Кения за 390 руб. Продаются упаковками (10 шт)

ЗАКАЗ:
🔹на сайте nskfloraopt.ru,
🔹по телефону +7-913-392-03-23
🔹в магазинах сети FloraОПТ

ОПЛАТА:
- онлайн на сайте или через выставление онлайн-счета
- наличные курьеру
- в магазине: наличные или картой

!!!Мы НЕ принимаем оплаты переводом на карту!!!
Отвечаем в комментариях только от лица офиц. группы!!!",0,72,+7-913-392-03-23
203288768,Армейские патчи,"Изготавливаем патчи-шевроны для размещения на велкро-панелях различного рода экипировки и снаряжения. 
Патчи служат средством обозначения носителя как днем в видимом световом спектре, так и для опознавания ночью.

Основная направленность в производстве - идентификационные патчи ""Россия"", ""RUS"", триколор, ""свой-чужой"" без указания принадлежности к конкретному государству, а также медицинские, с группой крови, специализированные, мотивационные с различным содержанием.

Патчи имеют различные типы подложки - ИК (инфракрасный отражатель) - IR (infrared), световозвращающую, светонакопительную (люминесцентную).

Применяемый для ИК-патчей материал произведен в США и имеет высокий уровень отражения волн инфракрасного диапазона, в частности излучаемые приборами ночного видения (ПНВ) активного типа. Соответственно, при направлении на патч внешнего источника ИК-излучения позволяет воспринимать его как ярко светящийся. При этом в других спектрах подложка ИК-патча не отражает.

Для изготовления светоотражающих патчей применяются материалы двух типов - матовый серый или глянцевый бело-серебристый с сотовым тиснением.

Идентификационные патчи могут иметь следующие размеры:
80х50 мм.
65х40 мм.
50х50 мм.
30х30 мм.

Патчи выполнены в следующих цветовых решениях:

Черный (tactical black)
Олива (olive)
Зеленый (army green)
Койот (coyote)
Бежево-песочный (desert tan)
Желто-песочный (desert sand)

Возможно изготовление патча в других цветах: сером, белом и иных.

СДЕЛАНО В РОССИИ.

Приглашаем к сотрудничеству региональных дилеров и профильные Интернет-магазины на выгодных условиях.

ВНИМАНИЕ: Стоимость патча включает его доставку!",0,73,NaN
56555543,"Совместные покупки Омск. Детские игрушки, одежда","ЗАКУПКА ВЕДЁТСЯ В ОМСКЕ. Сайт поставщика www.sima-land.ru В ДРУГИЕ РЕГИОНЫ ОТПРАВЛЯЕМ ПОЧТОЙ. ВСЕ ЗАКАЗЫ 100 % ПРЕДОПЛАТА. (включая пересылку)
===============================
Большая просьба! Если вы сделали заказ, добавляйтесь организатору в друзья. В личные сообщения оставляйте контактный телефон.
===============================
ПРИЯТНЫХ ПОКУПОК.

ОРГСБОР-15%!!!

РАССКАЖИТЕ О НАС СВОИМ ДРУЗЬЯМ, ВЕДЬ, ЧЕМ НАС БОЛЬШЕ, ТЕМ СКОРЕЕ ВЫКУП!

НЕ забывайте что это не магазин, а совместная покупка! Тут может прийти пересорт по цвету и размеру. Брак и пересорт по размеру мы меняем - если это возможно, а пересорт по цвету, к сожалению-нет((

А по этим словам нас находят:
совместные покупки в Омске и области, сп в Омске, опт, оптовые цены, шоппинг, покупки в интернете, самые выгодные цены, всё, что хочется, что душе угодно, экономим вместе, экономия, купить, продать, сп игрушки, орг, нужное, важное, главное, сделки напрямую с продавцом, самая низкая цена, дешево, дешевизна, купить всё все...",0,76,"fka-89@list.ru, +8 (913) 988-36-63, zcck_fam@mail.ru"
101854290,Flowers Dream,"Если Вы хотите подарить радость близкому человеку или Вашей второй половинке, сделать оригинальный изящный и необычный подарок, обратитесь в студию FLOWERS DREAM. 

У нас Вы сможете купить живые цветы, оформленные в роскошную композицию, помещенную в изящную коробку. 

Живые цветы в подарочной коробке – новое потрясающее открытие для флористики. Букеты из живых цветов выглядят невероятно свежо и необычно, идеально подходящие в качестве подарка для любимых, друзей и коллег. 

Использование реплик коробок для хранения женских шляпок, которые носили в конце XIX века, выполненных из картона и хорошо держащих форму, это оригинальный способ поместить великолепный большой букет и необычно его преподнести. 

Купить цветы в коробке в Омске – изысканный  способ сделать запоминающийся подарок дорогому человеку, который гарантированно обеспечит океан теплых эмоций!",0,73,NaN
167086046,"""Gracia Сeramica""и ""Unitile"" плитка в г.Омске","Доброго дня всем гостям нашей страницы! 
Сегодня мы приглашаем Вас присоединиться к нам на странице ""Шахтинская плитка и Грация керамика"" в Контакте.

«Шахтинская плитка» — самый популярный бренд (по данным исследования агентства NT) среди потребителей и профессионалов строительного рынка России и стран СНГ. «Шахтинская плитка» — это продукция европейского уровня качества по доступной цене. Ее продуманные дизайны не устареют со временем и на долгие годы обеспечат уют и комфорт в вашем доме.

Бренд Грация Керамика – это новые концепции с великолепными дизайнами, захватывающими дыхание. Это вдохновение для истинных ценителей керамической плитки. Сама основа производства — безграничный опыт испанских и итальянских мастеров. Мы сочетаем наши ресурсы и европейские знания, создавая идеальные дизайнерские решения.

Выбирая керамическую плитку Грация Керамика - вы наслаждаетесь яркими глубокими цветами или мягкими пастельными тонами. Это Ваш дом, он индивидуален и не похож ни на какой другой. 

!!!МЫ ВСЕГДА РАДЫ ВИДЕТЬ ВАС В НАШИХ МАГАЗИНАХ!!!

Наши магазины находятся по адресам:

г.Омск, ул. 70 лет Октября 25 к4, строительный центр ""Континент""      
тел.8-950-956-85-58 (сот.)
Режим работы с 10:00 до 21:00
Почта: gracia.kontinent@bk.ru

г.Омск ул. 10 лет Октября 182 к3,""Кит-интерьер""
тел.8-950-780-05-10 (сот.)
Режим работы с 10:00 до 20:00
Почта: gracia.ceramica@bk.ru

г.Омск, Поселок Биофабрика 28/6 
тел. 8-908-312-79-40 Офис (сот.)
Режим работы с 10:00 до 18:00
Почта офис : graciaceramica-omsk@mail.ru",0,73,"graciaceramica-omsk@mail.ru, gracia.kontinent@bk.ru, gracia.ceramica@bk.ru, 8-950-780-05-10, 8-950-956-85-58, 8-908-312-79-40"
146992504,"Магазин ""Пуховый""","Ул Полковая 32, ост. Академия транспорта , контактный телефон: 30-68-18, с 10-18 без обеда и выходных.

Первый в Омске магазин пуховых и шерстяных изделий. 
Мы предлагаем Вам широкий выбор пуховых изделий из натурального козьего пуха ручной работы, а также изделия из шерсти как ручной, так и фабричной работы на любой вкус и цвет, и любой размер.

Сотрудничество с нами не только удобно, но и выгодно, поскольку мы можем предложить Вам более низкие цены, чем у большинства конкурентов. Мы предлагаем Вам как фабричные платки, так и изысканные изделия ручной. 
Паутинки, шали, палантины и другие пуховые изделия – всё это также входит в привычное понятие «оренбургский пуховый платок». Цена каждого изделия определяется индивидуально в зависимости от сложности узора, размера и цвета изделия.

Женские пуховые перчатки.
Мужские перчатки и варежки.
Детские и взрослые пуховые носки.
Пуховые варежки.
Вязаные пуховые шапки, шарфы и шали.
Изделия из шерсти,пуховая пряжа.!
Приятных покупок Вам!

#пуховый #платок, пуховый, #пуховое, #купить пуховый, #пуховые,#женские пуховые, #пух, #пуховыешали,#пуховые #шали, пух купить, пух, #пряжа, купить #пряжу, #ручное #вязание, купить пуховый платок,#козий пух, #ручная работа, #варежки #спицами, #пуховыешаливОмске",0,75," 30-68-18, 30-68-18, puhoviy@list.ru"
177660169,Цветы в Омске|Магазин цветов,"✅Доставка цветов
✅Букеты на заказ
✅Безналичный расчёт
✅Открытки, конверты
✅Плюшевые игрушки",0,73,"8 (960) 983-68-00, 8 (950) 213-21-16"
162191486,Доставка Цветов Омск Flower Paradise,"📌Premium сервис доставки цветов за 2 часа 24/7. 
📌Индивидуальный подход к каждому клиенту 
📌Высокое качество 
📌Богатый ассортимент свежесрезанных цветов из Эквадора, Колумбии, Израиля, Кении, Голландии💐🌷🌹🌸🌺
📌Приемлемые цены по сравнению с другими доставками.
📌Постоянным клиентам скидка!
📌Чтобы ОФОРМИТЬ ЗАКАЗ, переходите в наш МАГАЗИН ЦВЕТОВ https://vk.com/app5792770_-162191486
************************************************
#FlowerParadise – мы создаём праздничное настроение круглосуточно!",0,71,"162191486, 5792770"
19220620,=========== Эксклюзивные футболки с вашим видом спорта (www.futbolka-sport.ru)===========,"вы активно занимаетесь спортом? вы фанат единоборств,спортивных игр и других видов спорта? ищете что подарить своим друзьям или близким? Эта группа специально для вас!!! 

Все футболки от 400  до 500 руб.

Доставка осуществляется курьером по г.Омску.

Свой заказ пишите администратору в личку. (пишите название,размер,цвет)

Для заказа в другой город воспользуйтесь адресом нашего интернет-магазина.",0,71,NaN
188883400,""" Красивые вещи"" - Viktoria hm","Одежда ручной работы. Шью по индивидуальным меркам. Вопросы по заказам в ЛС.
✂️✂️✂️
Рада приветствовать вас в своей группе. Меня зовут Виктория. Я мама двух непосед: сына Максима и дочки Ксюши. С появлением детей, поняла что хочу научится шить,что б одевать их в вещи из проверенных материалов и с индивидуальным дизайном. Часто в магазинах трудно подобрать вещь,что бы все нужные качества в ней сочетались. То фасон не подходит,то цвет или рисунок не тот.Поняв что могу шить для своих детей, я решила начать с азов. Пошла на курсы кройки и шитья, купила машинку и оверлок. Отучившись, набиралась опыта в шитье для своих детей. Но не остановилась на этом. И начала шить взрослые вещи- свитшоты,толстовки,лонгсливы, футболки,брюки...

Заинтересованные взгляды,одобрительные комментарии,положительные отзывы- все это толкает меня шить дальше. С каждой сшитой вещью, отрабатываю навыки и учусь новому.

Носить нужно не только стильные,но и качественные вещи. Их в магазинах сейчас мало. А для пошива вещей,я использую только качественные ткани и фурнитуру. Да цена дороже,но при этом вы получаете индивидуальную вещь для вашей фигуры.",0,69,NaN
228917500,Your size|Магазин одежды,"Все вещи в моих коллекциях сочетаются между собой: лаконичные платья для работы и свиданий, юбки и блузы простого кроя, удобные блузы и рубашки, универсальные костюмы и пальто. Из них вы сможете создать базовый гардероб-капсулу и каждый день выглядеть по-новому.

Для меня важно, чтобы одежда была одновременно трендовой и максимально удобной, легко вписывалась в ваши рабочие и домашние дела и «оживала» каждый день. Поэтому я использую в меру плотные натуральные ткани, которые не сильно мнутся и не требуют сложного ухода. Выбираю яркие, глубокие, но при этом базовые цвета.

Я очень хочу, чтобы вы всегда помнили: вы красивы и уникальны. Вы достойны лучшего просто потому, что вы ЕСТЬ. Я по себе знаю, как непросто это признавать. Быть может, именно сегодня тот день, когда окончательно стоит в это поверить и подарить себе что-то новое из нашей коллекции.",0,70,NaN
157066617,Flowers_omsk_24ch,"🔴ЦВЕТОЧНЫЙ МАГАЗИН С ДОСТАВКОЙ ПО ГОРОДУ ОМСК🔴ЦВЕТЫ 24
Дианова1/1, Омск
+79835208467
+79081081556",0,67,"+79835208467, 89081081556, +79081081556"
197833320,Tadmico,"""Tadmico.ru"" – лучшее нижнее бельё по доступным ценам!

Хотим обратить Ваше внимание, что концепция бренда Tadmico - способность притягивать ярких и независимых людей друг к другу, создавая большие и дружные компании. Волнистая линия символизирует единение людей. Минималистичное довольное лицо улыбается с логотипа tadmico,  даря  приятные эмоции от использования нашего белья и позитивную атмосферу.

Интернет-магазин ""Tadmico.ru"" - стильное нижнее белье!

Наша задача - обеспечить клиентов достойным выбором белья, которое станет неотъемлимой частью оригинального образа каждого из Вас. В каталоге представлены модели в виде нестареющей классики с базовыми цветами, нежными оттенками и рисунками, а так же в основе, яркий, редкий принт , подходящий под настроение каждого. 

Важной чертой нашей компании является возможность предоставить Вам на выбор тот продукт, который не только придаст вам индивидуальности, но и поможет поднять вам настроение дома, в офисе или на важной встрече.

Мы гарантируем вам, что именно с нами вы сможете всегда оставаться собой. Хорошо подобранное нижнее белье - гарант уверенности в каждом дне.

""Tadmico.ru"" нацелена на своих покупателей и старается делать всё для их удобства.

Перед отправкой белья мы проводим детальную проверку качества. Поэтому наши клиенты могут быть уверены в том, что их заказы будут точно соответствовать описанию. Наши менеджеры помогут сориентировать Вас по продукции и смогут дать полную консультацию по любым возникшим вопросам.

Мы доставим Ваш заказ по Российской Федерации и по странам СНГ. Цена доставки будет зависеть от региона, веса и габаритов посылки.

Огромным преимуществом является наше сотрудничество с фабриками, образцы которых прошли проверку на прочность и соответствуют всем стандартам качества на рынке нижнего белья. Мы работаем с производителями, интересы которых направлены на Европу, что обеспечивает высокий уровень качества. А прямые поставки гарантируют Вам низкие цены и экономию времени.

Наши главные преимущества:

Доступные цены;

Отличное качество;

Доброжелательный персонал, готовый проконсультировать по любому вопросу;

Доставка по городу в день заказа;

Доставка заказов Почтой по РФ и странам СНГ;",0,75,NaN
211384500,Мемориальная Компания Акрополь,"🏛Наша компания более 20-ти лет оказывает полный спектр ритуальных услуг

🕯Памятники и мемориальные комплексы
•Проектирование, изготовление и монтаж любой сложности
•Портреты на камне, стекле, керамограните, металлокерамике, фарфоре
•Большой выбор готовых изделий 
•Мрамор, гранит, базальт

🕯Металлоизделия
•Ограды, кресты, столы, лавочки, вазы
•От простых до элитных, изготовим по Вашим размерам
•Готовые изделия по стандартным размерам всегда в наличии

🕯Ритуальная флористика
•Венок классический
•Евровенок
•Корзины, цветы, букеты, композиции 
•Печать траурной ленты
•Доставка по городу и регионам

🕯Полная организация похорон
•Сбор необходимых документов 
•Выезд агента на дом
•Подготовка всех ритуальных принадлежностей

🕯Портреты на памятник
•Гравировка на памятнике из мрамора или гранита
•Гравировка на вставке из базальта или гранита (размеры от 30/40 и меньше)
•Цветные и ч/б портреты
Металлокерамика, керамогранит, стекло,
•Профессиональная ретушь любых фото

Работаем ежедневно 
🏛 г. Омск, ул. 10 лет октября, 142-144

📲Телефоны для связи
(WhatsApp, Telegram)
+7 (953) 398-42-11
+7 (913) 633-55-11

Электронная почта для связи и предложений 
📩 mramor55@yandex.ru
📩 anastasia.danilova.art@gmail.com

Ссылки👇

📌Telegram: https://t.me/akropol_omsk

📌YouTube: https://youtube.com/@akropol_omsk?si=LtSxvJmTgANn-OLY

📌Pinterest :
https://pin.it/2YW9Cnydr",0,74,"142-144, +7 (953) 398-42-11, +7 (913) 633-55-11, mramor55@yandex.ru, anastasia.danilova.art@gmail.com"
183192479,Интернет магазин TopShop,"ПРАВИЛА ЗАКАЗА!!! 
Дорогие гости и друзья моего магазина😃👋💓💓💓
Перед тем как сделать заказ, пожалуйста, ознакомьтесь с правилами ☝🏻
📌К заказу допускаются лица достигшие 18 лет 👌
📌ОПЛАТА 100% НА КАРТУ СБЕРБАНКА!!!! 
ВНИМАНИЕ!!!⛔⛔⛔Заказы принимаю только я https://m.vk.com/id61899741 Пишите ✍в личные сообщения для заказа.✌У меня нет НИКАКИХ ПОМОЩНИЦ 🤔👀 Если вам кто-то пишет по поводу заказа кроме меня —--ЭТО МОШЕННИКИ 👿👿👿
✅Для того, чтобы сделать заказ, вы должны отправить фото в ЛС и ссылку на фотографию из альбома  понравившихся вещей с указанием количества, цвета и размера! Или же оставить под фото в комментариях свой вопрос или заказ.
☝❗При оплате через Онлайн Сбербанк в комментариях ничего не писать❗ Заблокируют и мою и вашу карту❗❗❗
✔☝Я не продаю вам товар, а всего лишь помогаю приобрести его по выгодной цене👀
Сталкиваюсь с тем, что мне люди пишут ""Хочу сделать заказ и боюсь!!😳 В ТАКОМ СЛУЧАЕ ЗАКАЗ ЛУЧШЕ НЕ ДЕЛАЙТЕ. Сидите и бойтесь😆😆😆 я - не психолог, чтоб снимать чьи-то страхи. 
📌Доставка заказов от 4 до 14 дней , может чуть дольше!!! Поставщики -разные, условия сотрудничества со всеми - тоже, поэтому по конкретным срокам уточняйте в ЛС☝🏻 Отсчет дней ведем от дня закупки. 📋✍. Заказы собираю в течении недели!!!
☝ОБРАТИТЕ ВНИМАНИЕ❗❗❗Что поставщики используют все возможные способы для демонстрации товара на сайте в наиболее выгодном свете — используется специальное освещение для съемки фотографий, вещи отглажены и красиво драпированы, меховые изделия расчесаны.
📌Браком не считается 
а) незначительное отличие цвета/оттенка товара 
б) цвет фурнитуры /надпись/шнурки итд 
в) если повреждения(например не прострочено по шву) относятся к категории ""мелкий ремонт"" и устраняется в ателье , каждый случай индивидуальный, и если вдруг такое произойдёт , решим вопрос с положительным исходом для обоих сторон 🙌🏻 
г) мне не нравится как на мне сидит...этот случай тоже не считается браком , прошу внимательно отнестись к выбору модели , учитывая особенности фигуры: широкие плечи/ бёдра/длинные руки/ноги/рост/узкую талию/шикарную грудь итд 
д) неправильно указанный вами размер.
📌Качество товара 
Я также как и вы - вижу только фото товара(если только я его уже не получала) , и ВСЮ ИНФОРМАЦИЮ ПО РАЗМЕРАМ, ЦВЕТАМ ИЗДЕЛИЙ И Т Д ПРЕДОСТАВЛЯЮ СО СЛОВ ПОСТАВЩИКА. не могу давать 100% гарантию, что товар будет выглядеть в реале 1 в 1 как на фото. 
📌ВОЗВРАТА - НЕТ!!!! Если Вам что-то не нравится в купленной модели, то в данном случае, я могу Вам помочь на эту модель найти нового клиента. Но Вы должны понимать, что - это ПОМОЩЬ с моей стороны, а не обязанность. 
📌Сумму за пересыл в другой город КЛИЕНТ БЕРЕТ НА СЕБЯ ✌

📌НЕВЫКУПЛЕННЫЙ ТОВАР 
Склады очень подвижные, естественно что некоторые модели и размеры могут на момент Закупки отсутствовать , по вашему желанию- либо перезаказ , либо возврат средств 

Я надеюсь вы дочитали до конца) 
Всем приятных покупок 😘 
И помните ☝🏻 любую ситуацию можно решить , не стоит грубить / хамить и т д 
Если вы делаете заказ, вы автоматически соглашаетесь с правилами✅",0,66,61899741
107824492,"""Тасин Сад""","Доставляем букеты) Украшаем праздники)
Мы Домашняя флористическая студия, мы не магазин, и цветы закупаем специально для ваших заказов. Это позволяет нам выбирать лучшие цветы, а вам получать свежие красивые букеты) Правда здорово?!",0,64,NaN
135893966,"Цветочный магазин ""Лови букет""","Мы Открылись!!! В павильоне на остановке АМУР -2!! Большой ассортимент цветов, открыток, свечи, гелиевые шары, сувениры и много другое.
Работаем с 10:00 до 22:00 без выходных",0,64,NaN
160268067,Phlox flower. Цветочная ферма. Цветы. Омск,"Цветочная ферма - Phlox_flower
Сезонные садовые цветы оптом и в розницу (май-сентябрь) для авторской флористики, букеты, композиции.
Рассада многолетних растений - отправляем по России.

TG: https://t.me/phlox_flower_omsk
Inst: https://instagram.com/phlox_flower?r=nametag",0,64,NaN
220059330,D&D StreetTime,"Мы любители ярких цветов как в жизни, так и в одежде. Если унылость серых будней не даёт вздохнуть полной грудью, раскрась их с помощью нашего магазина.",0,62,NaN
213688541,Цветы в Омске /салон цветов Арт Букет /,"Цветочный магазин Арт Букет 
г Омск пр Мира 28/9 работает и доставляет 24 часа. Так же можно добавить шары гелевые,  мягкие игрушки , топпер к вашему заказу",0,65,NaN
115173459,Мастерская подарков,"Мы рады вас приветствовать в нашей творческой мастерской. Если вы здесь,значит сделали правильный выбор! В этой группе вы найдете много интересных штучек для себя, для родственников или друзей. Мы люди творческие- нам хочется развиваться и не стоять на месте, постоянно совершенствоваться, делать все больше и больше разных вещей. :)
Все знают,что подарок сделанный руками ценится гораздо больше всего остального, ведь в него мастер вкладывает душу и частичку своего большооого сердца. :)
Заходите в гости и приглашайте друзей. 
Вместе будет веселей. :)
❋ ❋ ❋ ❋ ❋ ❋ ❋ ❋ ❋ ❋ ❋
Изготовление подарков ручной работы: 
-топиарии кофейные, сизалевые, цветочные, из фоамирана, атласных лент, природных материалов; 
-декупаж бутылок, бокалов, тарелок, ваз, свечей; 
-подсвечников из бокалов, баночек; 
-картины-пано из кофейных зерен; 
-магниты на холодильник; 
-заколки, ободки из искусственных цветов, фоамирана; 
-свадебная флористика (декорирование фужеров, бутылок, свечей, подушечки для колец). 
-торты из памперсов для новорожденных; 
-коробочки ""Мамино сокровище"".",0,60,+8 (950) 782-29-87
213923777,CVETNIK55.RU | Цветы для вашего сада,"Черенки вегетативных однолетних цветов - петуния, калибрахоа, вербена, лобелия и других культур в нашем интернет-магазине. 
 
Мы находимся в г. Омске, но отправляем заказы по всей России. 
 
Принимаем заказы только через наш сайт или через менеджера, контакты которого указаны на сайте или в этой группе. 
 
ВСЯ ПЕРЕПИСКА ПО ЗАКАЗУ И ОПЛАТЕ ВЕДЕТСЯ ТОЛЬКО ЧЕРЕЗ НАШУ КОРПОРАТИВНУЮ ПОЧТУ: 
info@cvetnik55.ru",0,76,info@cvetnik55.ru
211344485,Сити-ферма «ЕмРосток» в Омске,"Мы городская сертифицированная ферма по выращиванию микрозелени 🌱 

♻️Доставка и самовывоз 
🌿Микрозелень, проростки, цветы, семена 
🌿Наборы для самостоятельного выращивания микрозелени
📍Рады сотрудничеству (магазины/рестораны/ кафе) 🤝

Сделать заказ можно через  what’s App/ эл. почта emrostok@yandex.ru 📩

БЕСПЛАТНАЯ ДОСТАВКА от 500 рублей 🎁",0,63,emrostok@yandex.ru
55553725,ДОБРАЯ ФЕЯ Фурнитура и бусины,"Здравствуйте, уважаемый покупатель! Добро пожаловать в магазин качественной фурнитуры и бусин для создания украшений!

Создавать украшения своими руками – настоящее волшебство! В магазине у Доброй Феи Вы найдете много разнообразной фурнитуры и интересных бусин для воплощения самых смелых идей. 

Для Доброй Феи важно, чтобы Вы остались довольны покупкой, поэтому мы продаем только КАЧЕСТВЕННУЮ фурнитуру по ВЫГОДНЫМ ЦЕНАМ с ЛУЧШИМ СЕРВИСОМ.

Доброй Фее помогает Наталья, именно она отвечает на письма, отдает заказы в Омске и отправляет заказы по почте.

Наталья занимается обслуживанием Ваших заказов пять дней в неделю с 9.00 до 18.00 по московскому времени. Вечером и в выходные дни мы тоже часто бываем на связи, однако оставляем за собой право отвечать на Ваши письма в рабочее время. Отправка посылок осуществляется ежедневно, кроме воскресенья.

Что есть ИНТЕРЕСНОГО в нашем магазине:

-ФУРНИТУРА Посеребренная, позолоченная, медная, цвета античного серебра и античной бронзы

-МЕТАЛЛИЧЕСКИЕ ПОДВЕСКИ

-СТЕКЛЯННЫЕ БУСИНЫ под жемчуг, испещренные, ""льдинки""

-ШЛИФОВАННЫЕ  БУСИНЫ

-ОСНОВЫ ДЛЯ ЗАЛИВКИ ЭПОКСИДНОЙ СМОЛОЙ

Проходите в магазин, выбирайте!

Срок бронирования заказа 3 дня!

Удачных покупок и успехов в творчестве!",0,60,NaN
73316153,"Агентство ""ГАРМОНИЯ ПРАЗДНИКА""","Наша организация действует на рынке оформительских услуг более 8 лет и успела зарекомендовать себя как надёжная и стремительно развивающаяся компания, завоевав своё доверие не только среди горожан, но и среди известных омских фирм и администраций округов города Омска.
Мы оказываем широкий спектр услуг: от украшения небольших семейных торжеств до оформления событий городского масштаба. Обратившись к нам, Вы сможете удивить и порадовать себя, своих родных и близких, друзей и коллег по работе.
Фигуры из шаров, персонажи из любимых мультфильмов станут необычным подарком для ребёнка. Гелиевые шары могут стать украшением детской комнаты, как в день рождения, так и в любой другой день для поднятия настроения!
Не правда ли, приятно получить ранним утром букет воздушных шаров?! В годовщину встречи с любимым, стоя на Набережной или в одном из парков города Омска, загадать желание и запустить облако воздушных шаров в небо!
Оформление свадьбы с добавлением ткани и живых цветов придаст изысканности и неповторимости Вашему незабываемому торжеству. И очень важно, как подготовлены и преподнесены свадебные аксессуары. А воздушные шары станут тем самым штрихом, который превратит ваше торжество в волшебную сказку!
Вывеска, украшенная гирляндой на открытии магазина, привлечёт к Вам множество посетителей!
В нашей компании работает отдел доставки подарков!
Вас приятно удивят низкие цены и качество нашей работы!!!
Если Вы хотите запомнить Ваш праздник ярким и незабываемым, сделать приятное своему любимому человеку, обрадовать своего ребёнка, – мы с радостью поможем Вам в этом!",0,60,8-908-111-38-28
183487959,"Совместные покупки ""Black Friday"" в Омске.","Дорогие гости и друзья нашего магазина😃👋💓💓💓
Перед тем как сделать заказ, пожалуйста, ознакомьтесь с правилами!

📌ОПЛАТА 100% НА КАРТУ СБЕРБАНКА!!!! 

Пишите ✍️в личные сообщения для заказа (https://vk.com/id478935951). У меня нет НИКАКИХ ПОМОЩНИЦ! Если вам кто-то пишет по поводу заказа кроме меня — ЭТО МОШЕННИКИ 👿

✅Для того, чтобы сделать заказ, вы должны отправить фото в ЛС, понравившихся вещей с указанием количества, цвета и размера! Или же оставить под фото в комментариях свой вопрос или заказ.
❗При оплате через Онлайн Сбербанк в комментариях ничего не писать❗ Заблокируют и мою и вашу карту❗❗❗

Сталкиваюсь с тем, что мне люди пишут ""Хочу сделать заказ и боюсь!!😳 В ТАКОМ СЛУЧАЕ ЗАКАЗ ЛУЧШЕ НЕ ДЕЛАЙТЕ. Сидите и бойтесь😆😆😆 я - не психолог, чтоб снимать чьи-то страхи. 

📌Доставка заказов до 14 дней , может чуть дольше!!! Поставщики разные, условия сотрудничества со всеми тоже, поэтому, по конкретным срокам уточняйте в ЛС. Отсчет дней ведем от дня закупки. 📋✍️. Заказы собираю в течении недели, формирование в четверг!!!

☝ОБРАТИТЕ ВНИМАНИЕ❗❗❗Что поставщики используют все возможные способы для демонстрации товара на сайте в наиболее выгодном свете — используется специальное освещение для съемки фотографий, вещи отглажены и красиво драпированы, меховые изделия расчесаны.

📌Браком не считается 
а) незначительное отличие цвета/оттенка товара 
б) цвет фурнитуры /надпись/шнурки итд 
в) если повреждения(например не прострочено по шву) относятся к категории ""мелкий ремонт"" и устраняется в ателье , каждый случай индивидуальный, и если вдруг такое произойдёт , решим вопрос с положительным исходом для обоих сторон  
г) мне не нравится как на мне сидит...этот случай тоже не считается браком , прошу внимательно отнестись к выбору модели , учитывая особенности фигуры: широкие плечи/ бёдра/длинные руки/ноги/рост/узкую талию/шикарную грудь и тд 
д) неправильно указанный вами размер.

📌Качество товара 
Я также как и вы - вижу только фото товара(если только я его уже не получала) , и ВСЮ ИНФОРМАЦИЮ ПО РАЗМЕРАМ, ЦВЕТАМ ИЗДЕЛИЙ И Т.Д. ПРЕДОСТАВЛЯЮ СО СЛОВ ПОСТАВЩИКА. не могу давать 100% гарантию, что товар будет выглядеть в реале 1 в 1 как на фото. 

📌ВОЗВРАТА - НЕТ!!!! 

ТОВАР НАХОДЯЩИЙСЯ НА СТЕНЕ ИЛИ АЛЬБОМАХ АКТУАЛЕН

Я надеюсь вы дочитали до конца) 
Всем приятных покупок 😘
Если вы делаете заказ, вы автоматически соглашаетесь с правилами💁",1,60,478935951
